,xval,x0,y0,z0,x1,y1,z1
0,0.05831109202830952,-0.04350000000000004,0.018000000000000016,0.9735,0.03049999999999997,0.04049999999999998,0.968
1,0.06361210039451948,-0.07499999999999996,0.04400000000000004,0.9710000000000001,0.07400000000000001,0.032999999999999974,0.9750000000000001
2,0.06891310876072944,-0.08349999999999996,0.028000000000000025,0.9615,0.07400000000000001,0.034999999999999976,0.9755
3,0.0742141171269394,-0.04350000000000004,0.034999999999999976,0.9695,0.049500000000000044,0.020999999999999963,0.9624999999999999
4,0.07951512549314935,-0.04099999999999998,0.03350000000000003,0.9675,0.03899999999999998,0.01200000000000001,0.972
5,0.08481613385935931,0.008000000000000007,0.03249999999999997,0.974,-0.03849999999999998,0.05499999999999999,0.9684999999999999
6,0.09011714222556927,0.0020000000000000018,0.04299999999999998,0.9710000000000001,-0.032999999999999974,0.03649999999999998,0.9664999999999999
7,0.09541815059177922,0.02150000000000002,0.05299999999999999,0.9695,-0.04049999999999998,0.030999999999999972,0.974
8,0.10071915895798918,-0.012499999999999956,0.046499999999999986,0.9755,0.02849999999999997,0.022499999999999964,0.974
9,0.10602016732419914,-0.09149999999999997,0.052000000000000046,0.9730000000000001,0.06749999999999995,0.03400000000000003,0.9615
10,0.11132117569040909,-0.11450000000000005,0.020999999999999963,0.9715,0.10349999999999998,0.056499999999999995,0.9710000000000001
11,0.11662218405661905,-0.08349999999999996,0.02699999999999997,0.9690000000000001,0.068,0.044999999999999984,0.9630000000000001
12,0.12192319242282901,-0.03899999999999998,0.034499999999999975,0.9784999999999999,-0.003500000000000003,0.018000000000000016,0.972
13,0.12722420078903895,0.051500000000000046,0.030999999999999972,0.978,-0.05099999999999999,0.02849999999999997,0.9695
14,0.13252520915524893,0.064,0.02899999999999997,0.9750000000000001,-0.08200000000000002,0.0625,0.9724999999999999
15,0.13782621752145888,-0.022499999999999964,0.05750000000000005,0.9750000000000001,-0.02400000000000002,0.05499999999999999,0.9715
16,0.14312722588766882,-0.024499999999999966,0.07450000000000001,0.976,0.05550000000000005,0.03400000000000003,0.9715
17,0.1484282342538788,-0.10600000000000004,0.04350000000000004,0.97,0.1265,0.049500000000000044,0.964
18,0.15372924262008875,-0.123,0.05099999999999999,0.9695,0.13749999999999996,0.07149999999999995,0.97
19,0.1590302509862987,-0.059,0.034499999999999975,0.9750000000000001,0.05750000000000005,0.064,0.972
