,xval,x0,y0,z0,x1,y1,z1
0,0.05291776193371673,-0.08450000000000002,0.04800000000000004,0.9359999999999999,0.13349999999999995,0.013500000000000012,0.925
1,0.057728467564054614,-0.044999999999999984,0.020999999999999963,0.9319999999999999,0.08000000000000002,0.06349999999999995,0.9450000000000001
2,0.0625391731943925,-0.027500000000000024,0.04550000000000004,0.94,0.02400000000000002,0.05400000000000005,0.948
3,0.06734987882473038,-0.010999999999999954,0.058499999999999996,0.9495,0.05049999999999999,0.06749999999999995,0.929
4,0.07216058445506826,-0.046499999999999986,0.05449999999999999,0.9415,0.09549999999999997,0.10250000000000004,0.9319999999999999
5,0.07697129008540615,-0.05750000000000005,0.06549999999999995,0.9490000000000001,0.10450000000000004,0.07499999999999996,0.9265000000000001
6,0.08178199571574404,-0.08699999999999997,0.07050000000000001,0.9365000000000001,0.09499999999999997,0.04849999999999999,0.931
7,0.08659270134608192,-0.049500000000000044,0.058499999999999996,0.9390000000000001,0.0625,0.07,0.9495
8,0.0914034069764198,-0.01849999999999996,0.05800000000000005,0.9530000000000001,0.03049999999999997,0.06899999999999995,0.9444999999999999
9,0.09621411260675769,0.004999999999999949,0.068,0.9395,0.058499999999999996,0.049500000000000044,0.9464999999999999
10,0.10102481823709558,-0.008999999999999952,0.07,0.942,0.02200000000000002,0.07149999999999995,0.9395
11,0.10583552386743346,-0.04400000000000004,0.06299999999999994,0.946,0.08250000000000002,0.08099999999999996,0.933
12,0.11064622949777134,-0.06949999999999995,0.059,0.9430000000000001,0.09099999999999997,0.08299999999999996,0.938
13,0.11545693512810923,-0.07850000000000001,0.05449999999999999,0.9424999999999999,0.10800000000000004,0.10299999999999998,0.9319999999999999
14,0.12026764075844712,-0.07499999999999996,0.05950000000000005,0.9484999999999999,0.08250000000000002,0.07600000000000001,0.9395
15,0.125078346388785,-0.01899999999999996,0.0645,0.94,0.04400000000000004,0.08749999999999997,0.9450000000000001
16,0.12988905201912287,-0.03150000000000003,0.046999999999999986,0.9435,0.04600000000000004,0.0685,0.9490000000000001
17,0.13469975764946077,-0.006000000000000005,0.08099999999999996,0.9495,0.056499999999999995,0.07800000000000001,0.946
18,0.13951046327979866,-0.05800000000000005,0.10949999999999999,0.935,0.0665,0.10299999999999998,0.9435
19,0.14432116891013652,-0.05750000000000005,0.10650000000000004,0.9430000000000001,0.09099999999999997,0.09800000000000003,0.9339999999999999
