,xval,x0,y0,z0,x1,y1,z1
0,1.5999999999999998e-08,-0.01849999999999996,-0.9815,-0.14450000000000002,0.022999999999999965,-0.9815,0.1215
1,3.200000000000001e-08,-0.003500000000000003,-0.972,-0.22150000000000003,0.008999999999999952,-0.972,0.189
2,4.8000000000000006e-08,-0.056999999999999995,-0.9530000000000001,-0.2825,0.05099999999999999,-0.9670000000000001,0.191
3,6.4e-08,-0.0015000000000000013,-0.9365000000000001,-0.3165,0.03649999999999998,-0.9615,0.23350000000000004
4,8.000000000000001e-08,-0.01649999999999996,-0.921,-0.363,0.03400000000000003,-0.95,0.23300000000000004
5,9.6e-08,-0.014999999999999958,-0.897,-0.41100000000000003,0.029500000000000026,-0.9435,0.301
6,1.1200000000000001e-07,-0.030000000000000027,-0.873,-0.49500000000000005,0.0,-0.931,0.30600000000000005
7,1.2800000000000003e-07,0.0009999999999999454,-0.8325,-0.5315000000000001,0.03350000000000003,-0.9185000000000001,0.385
8,1.4400000000000002e-07,-0.029500000000000026,-0.808,-0.593,0.012999999999999956,-0.9095,0.393
9,1.5600000000000002e-07,-0.03649999999999998,-0.7775000000000001,-0.6234999999999999,0.016000000000000014,-0.8915,0.4595
10,1.72e-07,-0.03200000000000003,-0.7565,-0.6555,0.02849999999999997,-0.869,0.459
11,1.8800000000000004e-07,-0.04899999999999999,-0.7044999999999999,-0.7095,0.0,-0.8705,0.4455
12,2.0400000000000003e-07,-0.06299999999999994,-0.6635,-0.7665,0.04400000000000004,-0.8485,0.4885
13,2.2e-07,-0.07699999999999996,-0.6180000000000001,-0.7909999999999999,0.014999999999999958,-0.823,0.5265
14,2.3600000000000005e-07,-0.04249999999999998,-0.583,-0.813,0.022999999999999965,-0.8174999999999999,0.5645
15,2.5200000000000003e-07,-0.04049999999999998,-0.5109999999999999,-0.8340000000000001,0.046499999999999986,-0.8025,0.5885
16,2.68e-07,-0.05800000000000005,-0.45449999999999996,-0.8799999999999999,0.03550000000000003,-0.7709999999999999,0.6074999999999999
17,2.8400000000000005e-07,-0.046499999999999986,-0.42500000000000004,-0.9005000000000001,0.022499999999999964,-0.7344999999999999,0.6194999999999999
18,3.0000000000000004e-07,-0.05299999999999999,-0.3845,-0.9199999999999999,0.0,-0.7344999999999999,0.6475
19,3.16e-07,-0.04800000000000004,-0.28350000000000003,-0.944,-0.014000000000000012,-0.7064999999999999,0.6699999999999999
20,3.32e-07,-0.07600000000000001,-0.23199999999999998,-0.9584999999999999,0.004999999999999949,-0.6895,0.71
21,3.4800000000000005e-07,-0.066,-0.1915,-0.9655,0.0009999999999999454,-0.6739999999999999,0.7250000000000001
22,3.6400000000000003e-07,-0.05800000000000005,-0.14149999999999996,-0.974,-0.03849999999999998,-0.651,0.7370000000000001
23,3.8e-07,-0.05299999999999999,-0.056499999999999995,-0.982,-0.016000000000000014,-0.6085,0.7430000000000001
24,3.9600000000000005e-07,-0.05049999999999999,-0.04150000000000004,-0.9855,-0.02699999999999997,-0.5914999999999999,0.792
25,4.0800000000000005e-07,-0.05449999999999999,0.024499999999999966,-0.9784999999999999,-0.028000000000000025,-0.5914999999999999,0.784
26,4.2400000000000004e-07,-0.07149999999999995,0.06299999999999994,-0.9735,-0.05550000000000005,-0.5285,0.829
27,4.400000000000001e-07,-0.05249999999999999,0.15050000000000002,-0.966,-0.034499999999999975,-0.5169999999999999,0.831
28,4.56e-07,-0.046999999999999986,0.19399999999999995,-0.9610000000000001,-0.032999999999999974,-0.49950000000000006,0.8460000000000001
29,4.7200000000000004e-07,-0.04299999999999998,0.24100000000000005,-0.94,-0.03600000000000003,-0.4575,0.8514999999999999
30,4.88e-07,-0.05800000000000005,0.31899999999999995,-0.9205000000000001,-0.022999999999999965,-0.418,0.8705
31,5.04e-07,-0.07149999999999995,0.3595,-0.8999999999999999,-0.06699999999999995,-0.39949999999999997,0.881
32,5.2e-07,-0.09349999999999997,0.43250000000000005,-0.869,-0.0645,-0.3715,0.9019999999999999
33,5.36e-07,-0.06749999999999995,0.453,-0.8494999999999999,-0.044499999999999984,-0.3555,0.9125000000000001
