,xval,x0,y0,z0,x1,y1,z1
0,1e-05,-0.027500000000000024,-0.08299999999999996,0.9655,-0.020999999999999963,-0.09450000000000003,0.9664999999999999
1,0.002,-0.11400000000000005,-0.42500000000000004,0.8614999999999999,-0.061500000000000055,-0.4315,0.8685
2,0.004,-0.05950000000000005,-0.607,0.7335,-0.020499999999999963,-0.6285000000000001,0.7415
3,0.006,-0.07050000000000001,-0.7669999999999999,0.5645,-0.020499999999999963,-0.754,0.5515000000000001
4,0.008,-0.04400000000000004,-0.8674999999999999,0.3635,0.04899999999999999,-0.8905000000000001,0.3495
5,0.01,-0.00649999999999995,-0.9404999999999999,0.1215,0.06349999999999995,-0.9279999999999999,0.10749999999999998
6,0.012,0.003500000000000003,-0.9319999999999999,-0.09949999999999998,0.07400000000000001,-0.9464999999999999,-0.07549999999999996
7,0.014,0.005500000000000005,-0.891,-0.328,0.08899999999999997,-0.877,-0.32149999999999995
8,0.016,-0.006999999999999951,-0.7835000000000001,-0.5595000000000001,0.10099999999999998,-0.7729999999999999,-0.5265
9,0.018000000000000002,0.002999999999999947,-0.5545,-0.7969999999999999,0.08200000000000002,-0.5485,-0.774
10,0.02,0.008999999999999952,-0.28600000000000003,-0.921,0.05449999999999999,-0.283,-0.903
11,0.022,0.014999999999999958,-0.01899999999999996,-0.9610000000000001,0.04099999999999998,-0.018000000000000016,-0.954
12,0.024,-0.010499999999999954,0.193,-0.9279999999999999,0.07149999999999995,0.201,-0.9305000000000001
13,0.026000000000000002,-0.005500000000000005,0.43,-0.8380000000000001,0.03750000000000003,0.4725,-0.8485
14,0.028,0.03400000000000003,0.6339999999999999,-0.714,0.06899999999999995,0.6525000000000001,-0.704
15,0.03,-0.01200000000000001,0.8,-0.5185,0.008999999999999952,0.8075000000000001,-0.5015000000000001
16,0.032,0.010000000000000009,0.923,-0.30800000000000005,-0.01849999999999996,0.9239999999999999,-0.293
17,0.034,0.019500000000000017,0.9684999999999999,0.010499999999999954,0.03249999999999997,0.976,-0.005500000000000005
18,0.036000000000000004,0.007500000000000007,0.9410000000000001,0.29000000000000004,0.02150000000000002,0.9355,0.272
19,0.038,0.003500000000000003,0.839,0.5189999999999999,0.03849999999999998,0.8314999999999999,0.5249999999999999
20,0.04,0.026000000000000023,0.645,0.7270000000000001,-0.02350000000000002,0.6615,0.7415
21,0.042,0.010000000000000009,0.44599999999999995,0.8654999999999999,-0.03849999999999998,0.4615,0.8634999999999999
22,0.044,-0.038000000000000034,0.21999999999999997,0.9550000000000001,-0.044499999999999984,0.1875,0.9555
23,0.046,-0.028000000000000025,-0.04800000000000004,0.9755,-0.02350000000000002,0.0015000000000000013,0.9790000000000001
24,0.048,-0.025500000000000023,-0.32349999999999995,0.9095,-0.01849999999999996,-0.28600000000000003,0.9315
25,0.05,-0.03550000000000003,-0.5794999999999999,0.778,0.024999999999999967,-0.5509999999999999,0.7829999999999999
26,0.052000000000000005,-0.02699999999999997,-0.77,0.5965,0.020999999999999963,-0.7709999999999999,0.5794999999999999
27,0.054,0.0020000000000000018,-0.9015,0.35850000000000004,0.0020000000000000018,-0.883,0.365
28,0.056,-0.006000000000000005,-0.9515,0.12450000000000006,0.010499999999999954,-0.9595,0.11299999999999999
29,0.058,0.010499999999999954,-0.954,-0.15399999999999997,0.04350000000000004,-0.9464999999999999,-0.15399999999999997
30,0.06,-0.0044999999999999485,-0.871,-0.3965,0.03600000000000003,-0.8879999999999999,-0.38149999999999995
31,0.062,0.014499999999999957,-0.728,-0.6105,0.03400000000000003,-0.754,-0.6134999999999999
32,0.064,0.02350000000000002,-0.5215000000000001,-0.796,0.03899999999999998,-0.5694999999999999,-0.788
33,0.066,0.008999999999999952,-0.28950000000000004,-0.9135,0.029500000000000026,-0.2945,-0.9155
34,0.068,0.019500000000000017,-0.01200000000000001,-0.9684999999999999,0.020000000000000018,-0.01699999999999996,-0.9670000000000001
35,0.07,0.01849999999999996,0.2635,-0.9315,0.022499999999999964,0.22550000000000003,-0.9404999999999999
36,0.07200000000000001,-0.008999999999999952,0.49950000000000006,-0.8414999999999999,-0.0009999999999999454,0.49350000000000005,-0.8460000000000001
37,0.074,-0.007500000000000007,0.7144999999999999,-0.6625000000000001,0.014000000000000012,0.702,-0.7055
38,0.076,-0.003500000000000003,0.8779999999999999,-0.48350000000000004,0.00649999999999995,0.8534999999999999,-0.47700000000000004
39,0.078,-0.014999999999999958,0.942,-0.21750000000000003,-0.008999999999999952,0.942,-0.2595
40,0.08,-0.013500000000000012,0.9584999999999999,0.04299999999999998,-0.029500000000000026,0.9690000000000001,0.05249999999999999
41,0.082,0.020999999999999963,0.9045000000000001,0.332,-0.03699999999999998,0.9105000000000001,0.36000000000000004
42,0.084,-0.004999999999999949,0.7689999999999999,0.5700000000000001,-0.04049999999999998,0.7805,0.5609999999999999
43,0.08600000000000001,-0.020499999999999963,0.5720000000000001,0.7655000000000001,-0.05350000000000005,0.6225,0.7575000000000001
44,0.088,-0.0040000000000000036,0.353,0.9039999999999999,-0.046499999999999986,0.37200000000000005,0.8965000000000001
45,0.09,-0.030999999999999972,0.08850000000000002,0.96,-0.030000000000000027,0.1285,0.9675
46,0.092,-0.017500000000000016,-0.16450000000000004,0.9570000000000001,-0.058499999999999996,-0.17149999999999999,0.9650000000000001
47,0.094,-0.046999999999999986,-0.4095,0.877,-0.03600000000000003,-0.387,0.885
48,0.096,-0.02400000000000002,-0.6559999999999999,0.726,-0.03750000000000003,-0.6539999999999999,0.7505
49,0.098,-0.01150000000000001,-0.8280000000000001,0.5185,-0.012999999999999956,-0.8005,0.546
50,0.1,-0.014999999999999958,-0.9225000000000001,0.27,-0.002999999999999947,-0.917,0.28950000000000004
