,xval,x0,y0,z0,x1,y1,z1
0,1e-05,-0.04049999999999998,-0.09299999999999997,0.966,-0.014499999999999957,-0.07749999999999996,0.9590000000000001
1,0.002,-0.10400000000000004,-0.4335,0.8314999999999999,-0.0685,-0.4395,0.8665
2,0.004,-0.07250000000000001,-0.6485000000000001,0.6825000000000001,-0.030999999999999972,-0.6559999999999999,0.6755
3,0.006,-0.056499999999999995,-0.8180000000000001,0.5145,-0.018000000000000016,-0.8095000000000001,0.4885
4,0.008,-0.040000000000000036,-0.9245000000000001,0.24150000000000005,0.050000000000000044,-0.9225000000000001,0.25899999999999995
5,0.01,0.025500000000000023,-0.9655,-0.029500000000000026,0.08899999999999997,-0.9484999999999999,-0.002999999999999947
6,0.012,0.0044999999999999485,-0.9179999999999999,-0.28800000000000003,0.08299999999999996,-0.9095,-0.2635
7,0.014,0.006000000000000005,-0.825,-0.5089999999999999,0.10800000000000004,-0.7909999999999999,-0.5145
8,0.016,0.056999999999999995,-0.615,-0.7210000000000001,0.1325,-0.6335,-0.732
9,0.018000000000000002,0.00649999999999995,-0.301,-0.9085000000000001,0.08299999999999996,-0.3005,-0.917
10,0.02,0.020499999999999963,0.003500000000000003,-0.9644999999999999,0.09349999999999997,0.04400000000000004,-0.9615
11,0.022,0.027500000000000024,0.30600000000000005,-0.9219999999999999,0.07749999999999996,0.3025,-0.9215
12,0.024,0.003500000000000003,0.5565,-0.7775000000000001,0.046999999999999986,0.548,-0.7949999999999999
13,0.026000000000000002,0.007500000000000007,0.7685,-0.5920000000000001,0.05299999999999999,0.7484999999999999,-0.6125
14,0.028,0.022499999999999964,0.9035,-0.3765,0.03049999999999997,0.897,-0.357
15,0.03,0.0044999999999999485,0.9610000000000001,-0.08600000000000002,-0.0015000000000000013,0.9610000000000001,-0.09200000000000003
16,0.032,-0.01150000000000001,0.9564999999999999,0.22550000000000003,-0.01200000000000001,0.95,0.21199999999999997
17,0.034,0.022499999999999964,0.8085,0.534,0.008499999999999952,0.8280000000000001,0.5149999999999999
18,0.036000000000000004,-0.024999999999999967,0.6315,0.76,-0.0004999999999999449,0.6225,0.746
19,0.038,0.002999999999999947,0.3825,0.911,0.0020000000000000018,0.35250000000000004,0.8999999999999999
20,0.04,0.0044999999999999485,0.09299999999999997,0.9690000000000001,0.0020000000000000018,0.09149999999999997,0.9710000000000001
21,0.042,-0.02200000000000002,-0.17450000000000004,0.9550000000000001,-0.022499999999999964,-0.1815,0.9484999999999999
22,0.044,0.0004999999999999449,-0.42050000000000004,0.8425,-0.020999999999999963,-0.46799999999999997,0.8654999999999999
23,0.046,-0.017500000000000016,-0.7035,0.6890000000000001,0.010999999999999954,-0.6970000000000001,0.6785000000000001
24,0.048,0.0020000000000000018,-0.8759999999999999,0.439,0.024499999999999966,-0.8694999999999999,0.42100000000000004
25,0.05,-0.01200000000000001,-0.97,0.11850000000000005,0.0020000000000000018,-0.948,0.09400000000000003
26,0.052000000000000005,-0.012499999999999956,-0.9430000000000001,-0.22150000000000003,0.030000000000000027,-0.938,-0.184
27,0.054,0.014499999999999957,-0.8405,-0.4765,0.007500000000000007,-0.831,-0.45249999999999996
28,0.056,-0.007500000000000007,-0.661,-0.718,0.025500000000000023,-0.685,-0.7110000000000001
29,0.058,-0.02400000000000002,-0.39399999999999996,-0.8634999999999999,0.03649999999999998,-0.42850000000000005,-0.883
30,0.06,0.014999999999999958,-0.16199999999999998,-0.9590000000000001,0.020499999999999963,-0.1305,-0.962
31,0.062,0.018000000000000016,0.12599999999999995,-0.9604999999999999,0.03400000000000003,0.13799999999999996,-0.9524999999999999
32,0.064,0.010999999999999954,0.44449999999999995,-0.8700000000000001,0.02899999999999997,0.436,-0.8685
33,0.066,0.010499999999999954,0.7024999999999999,-0.6705000000000001,0.01150000000000001,0.7135,-0.679
34,0.068,0.034499999999999975,0.8765000000000001,-0.4115,0.01200000000000001,0.8755,-0.43999999999999995
35,0.07,0.024499999999999966,0.9644999999999999,-0.10899999999999999,0.03049999999999997,0.9584999999999999,-0.12949999999999995
36,0.07200000000000001,-0.006999999999999951,0.964,0.182,-0.03249999999999997,0.9535,0.15450000000000003
37,0.074,-0.01150000000000001,0.8714999999999999,0.45249999999999996,0.002999999999999947,0.8614999999999999,0.434
38,0.076,0.002999999999999947,0.6970000000000001,0.6785000000000001,0.0040000000000000036,0.6990000000000001,0.698
39,0.078,-0.0020000000000000018,0.46199999999999997,0.8420000000000001,-0.03649999999999998,0.4885,0.8385
40,0.08,-0.020999999999999963,0.19249999999999995,0.964,-0.009500000000000008,0.1385,0.952
41,0.082,-0.003500000000000003,-0.14199999999999996,0.964,-0.007500000000000007,-0.14399999999999996,0.9744999999999999
42,0.084,-0.03400000000000003,-0.46649999999999997,0.8574999999999999,-0.034999999999999976,-0.42850000000000005,0.8605
43,0.08600000000000001,-0.013500000000000012,-0.6719999999999999,0.6615,-0.008000000000000007,-0.6619999999999999,0.6930000000000001
44,0.088,-0.028000000000000025,-0.8640000000000001,0.397,0.020000000000000018,-0.8465,0.44849999999999995
45,0.09,-0.044499999999999984,-0.948,0.14300000000000002,0.0024999999999999467,-0.9575,0.1755
46,0.092,-0.03849999999999998,-0.9564999999999999,-0.1345,-0.02699999999999997,-0.9670000000000001,-0.11549999999999999
47,0.094,-0.013500000000000012,-0.8634999999999999,-0.42300000000000004,0.01649999999999996,-0.873,-0.36450000000000005
48,0.096,-0.034499999999999975,-0.683,-0.6715,-0.0044999999999999485,-0.7224999999999999,-0.6515
49,0.098,0.02899999999999997,-0.4475,-0.855,0.038000000000000034,-0.43849999999999995,-0.8594999999999999
50,0.1,0.007500000000000007,-0.12949999999999995,-0.9590000000000001,0.030999999999999972,-0.174,-0.9544999999999999
51,0.10200000000000001,-0.0009999999999999454,0.14850000000000002,-0.9530000000000001,0.026499999999999968,0.16300000000000003,-0.9564999999999999
52,0.10400000000000001,0.022999999999999965,0.4435,-0.8694999999999999,0.020000000000000018,0.4255,-0.861
53,0.106,0.0040000000000000036,0.6995,-0.7030000000000001,0.0024999999999999467,0.6639999999999999,-0.7175
54,0.108,0.027500000000000024,0.857,-0.459,-0.008499999999999952,0.8300000000000001,-0.47950000000000004
55,0.11,0.010000000000000009,0.9535,-0.20249999999999996,-0.002999999999999947,0.9444999999999999,-0.19799999999999995
56,0.112,0.03600000000000003,0.96,0.121,0.016000000000000014,0.958,0.10499999999999998
57,0.114,-0.02400000000000002,0.8565,0.40650000000000003,-0.01150000000000001,0.8540000000000001,0.405
58,0.116,-0.0020000000000000018,0.706,0.685,-0.008499999999999952,0.6779999999999999,0.6659999999999999
59,0.11800000000000001,-0.008999999999999952,0.455,0.8674999999999999,0.022999999999999965,0.4535,0.8454999999999999
60,0.12,0.017500000000000016,0.16349999999999998,0.956,-0.016000000000000014,0.195,0.948
