train_lable,train(l=1),train(l=1.8),train(l=2.2),train(l=2.6),validation_lable,validation(l=1),validation(l=1.8),validation(l=2.2),validation(l=2.6)
2.1026495,1.3371296,0.9872938,1.586166,1.5225011,2.797089,1.0997058,1.0474644,0.7145533,0.8523968
-1.5729431,-0.85759467,-0.08858358,0.1081907,0.27785492,-1.0074909,0.015527059,0.05582569,0.19438598,0.3534031
-0.4420192,-0.5420932,-0.9708653,-0.77738065,-1.071655,-1.4082435,-1.3869407,-0.92990106,-0.57503134,-0.6400902
2.7533112,2.1511009,1.4629958,1.3436017,0.9058041,2.015592,1.4430095,0.9126526,0.89173496,0.91734403
0.6656694,1.2830837,0.39953834,-0.058889657,-0.20681393,1.1498761,0.4136216,-0.17571309,-0.048016604,0.24046744
-0.65755665,-0.091012985,0.3182213,-0.54929817,0.41180003,-1.386449,0.26596224,0.7828501,0.6186431,0.342834
0.28699732,-0.5789692,-0.618309,-0.16998135,-0.10314315,2.9168253,1.0017682,-0.026957044,-0.26348457,-0.2860163
-1.1478267,-0.69004285,-1.0974538,-1.2180043,-0.7264765,1.469822,0.5046446,0.30717173,-0.33573842,-0.25476038
-1.018402,-0.1648182,-0.93705493,-1.0509435,-0.39723885,-0.7165105,-0.8693333,-0.7997504,-1.0642704,-0.96459925
-0.16070648,0.111736506,0.2980745,0.44514748,-0.18545932,1.495611,0.70736015,0.40009925,0.42752382,0.36977986
1.3945619,0.72817004,1.2302834,0.89306515,1.0281603,-1.2440974,-0.3998695,-0.9019954,-0.8813559,-0.2705612
-1.2000983,-0.8291834,-0.6704232,-0.7607036,-0.78447044,-0.34560832,-0.25754485,0.3807506,0.11718195,0.20821686
-0.6401307,-0.9330311,-1.0143523,-1.299616,-1.0759678,-0.89951104,-1.8559982,-1.1426238,-1.1227882,-0.91808087
0.67097545,0.6366609,-0.60250854,-1.0293103,-0.46030357,1.0880241,0.76589227,0.55181605,1.1872046,0.80100656
2.572031,0.41603294,0.030220952,-0.10355602,-0.27913707,-0.35812315,-0.09929488,0.29505137,-0.06916406,0.32893628
1.8789272,0.18681088,0.48199916,0.66632444,0.69657767,2.21893,1.8398389,2.0795636,1.8410376,1.4499176
-2.6164794,-2.3614883,-2.1166368,-1.9935749,-1.7199125,0.22199914,-0.34075156,-0.34954312,-0.97621006,-0.82437253
