,xval,x0,y0,z0,x1,y1,z1
0,1.5999999999999998e-08,-0.018000000000000016,-0.9524999999999999,-0.27849999999999997,0.01150000000000001,-0.9795,0.01699999999999996
1,3.200000000000001e-08,-0.006000000000000005,-0.9255,-0.3535,0.02400000000000002,-0.9770000000000001,0.03249999999999997
2,4.8000000000000006e-08,0.007500000000000007,-0.8855,-0.4255,0.004999999999999949,-0.9815,0.05099999999999999
3,6.4e-08,-0.02400000000000002,-0.847,-0.4865,0.028000000000000025,-0.9815,0.04200000000000004
4,8.000000000000001e-08,-0.02849999999999997,-0.8,-0.5569999999999999,-0.007500000000000007,-0.9815,0.04049999999999998
5,9.6e-08,-0.013500000000000012,-0.7435,-0.6599999999999999,0.010000000000000009,-0.9790000000000001,0.010999999999999954
6,1.1200000000000001e-07,0.0020000000000000018,-0.7035,-0.706,0.017500000000000016,-0.982,0.05950000000000005
7,1.2800000000000003e-07,-0.030000000000000027,-0.6285000000000001,-0.758,0.010000000000000009,-0.9750000000000001,-0.007500000000000007
8,1.4400000000000002e-07,-0.03200000000000003,-0.5549999999999999,-0.7955000000000001,0.013500000000000012,-0.9755,0.046999999999999986
9,1.5600000000000002e-07,-0.017500000000000016,-0.5065,-0.855,-0.008000000000000007,-0.978,0.016000000000000014
10,1.72e-07,-0.03550000000000003,-0.43700000000000006,-0.8945000000000001,0.02400000000000002,-0.9775,0.04550000000000004
11,1.8800000000000004e-07,-0.03350000000000003,-0.34800000000000003,-0.9219999999999999,-0.014999999999999958,-0.982,0.024999999999999967
12,2.0400000000000003e-07,-0.015500000000000014,-0.23700000000000004,-0.9395,0.0044999999999999485,-0.978,0.03649999999999998
13,2.2e-07,-0.02899999999999997,-0.15949999999999998,-0.9715,-0.027500000000000024,-0.9790000000000001,0.050000000000000044
14,2.3600000000000005e-07,-0.022499999999999964,-0.07499999999999996,-0.9724999999999999,-0.0004999999999999449,-0.9715,0.04299999999999998
15,2.5200000000000003e-07,-0.009500000000000008,0.0,-0.9735,-0.02849999999999997,-0.9735,0.04899999999999999
16,2.68e-07,0.0044999999999999485,0.06899999999999995,-0.972,-0.012999999999999956,-0.9764999999999999,0.05800000000000005
17,2.8400000000000005e-07,-0.012999999999999956,0.17500000000000004,-0.9555,-0.019500000000000017,-0.9775,0.04150000000000004
18,3.0000000000000004e-07,-0.038000000000000034,0.278,-0.9305000000000001,-0.01899999999999996,-0.9710000000000001,0.024499999999999966
19,3.16e-07,-0.04600000000000004,0.357,-0.909,-0.03150000000000003,-0.9750000000000001,0.014499999999999957
20,3.32e-07,-0.040000000000000036,0.422,-0.8665,-0.04400000000000004,-0.966,0.05449999999999999
21,3.4800000000000005e-07,-0.03600000000000003,0.5349999999999999,-0.8089999999999999,-0.046999999999999986,-0.9784999999999999,0.07650000000000001
22,3.6400000000000003e-07,-0.017500000000000016,0.589,-0.7609999999999999,-0.014499999999999957,-0.9675,0.03249999999999997
23,3.8e-07,-0.010000000000000009,0.6675,-0.7070000000000001,-0.050000000000000044,-0.9635,0.05950000000000005
24,3.9600000000000005e-07,-0.017500000000000016,0.7230000000000001,-0.6399999999999999,-0.04200000000000004,-0.9690000000000001,0.044499999999999984
25,4.0800000000000005e-07,-0.014499999999999957,0.7589999999999999,-0.575,-0.061500000000000055,-0.97,0.0685
26,4.2400000000000004e-07,-0.006000000000000005,0.8205,-0.5375000000000001,-0.040000000000000036,-0.9630000000000001,0.04299999999999998
27,4.400000000000001e-07,0.0015000000000000013,0.863,-0.43799999999999994,-0.04800000000000004,-0.9704999999999999,0.04750000000000004
28,4.56e-07,-0.01899999999999996,0.8985000000000001,-0.36250000000000004,-0.07149999999999995,-0.976,0.05600000000000005
29,4.7200000000000004e-07,0.008499999999999952,0.9359999999999999,-0.28800000000000003,-0.06299999999999994,-0.962,0.0645
30,4.88e-07,0.025500000000000023,0.9590000000000001,-0.19199999999999995,-0.07349999999999995,-0.9655,0.04400000000000004
31,5.04e-07,0.00649999999999995,0.9664999999999999,-0.11250000000000004,-0.09499999999999997,-0.964,0.05950000000000005
32,5.2e-07,0.0044999999999999485,0.974,-0.034499999999999975,-0.07699999999999996,-0.966,0.07050000000000001
33,5.36e-07,0.010499999999999954,0.9764999999999999,0.05800000000000005,-0.08050000000000002,-0.9650000000000001,0.032999999999999974
