,xval,x0,y0,z0,x1,y1,z1
0,1e-05,-0.032999999999999974,-0.09650000000000003,0.982,-0.05299999999999999,-0.11499999999999999,0.9744999999999999
1,0.002,-0.15349999999999997,-0.492,0.8205,-0.07949999999999996,-0.5,0.831
2,0.004,-0.133,-0.7024999999999999,0.633,-0.044999999999999984,-0.724,0.6439999999999999
3,0.006,-0.07099999999999995,-0.8759999999999999,0.408,-0.03200000000000003,-0.8875,0.428
4,0.008,-0.09149999999999997,-0.9695,0.13549999999999995,0.010000000000000009,-0.966,0.119
5,0.01,-0.05750000000000005,-0.9710000000000001,-0.14999999999999997,0.017500000000000016,-0.9710000000000001,-0.176
6,0.012,-0.05400000000000005,-0.889,-0.42300000000000004,0.059,-0.8785000000000001,-0.41650000000000004
7,0.014,-0.061,-0.724,-0.6599999999999999,0.04400000000000004,-0.7384999999999999,-0.6795
8,0.016,-0.01150000000000001,-0.494,-0.8685,0.07899999999999996,-0.48550000000000004,-0.8574999999999999
9,0.018000000000000002,-0.02699999999999997,-0.06000000000000005,-0.9755,0.05350000000000005,-0.07749999999999996,-0.9704999999999999
10,0.02,-0.024499999999999966,0.28400000000000003,-0.9390000000000001,0.0605,0.29750000000000004,-0.9450000000000001
11,0.022,-0.010999999999999954,0.554,-0.8089999999999999,0.04550000000000004,0.5575000000000001,-0.7815000000000001
12,0.024,0.008999999999999952,0.7909999999999999,-0.56,0.02150000000000002,0.786,-0.5774999999999999
13,0.026000000000000002,-0.02400000000000002,0.94,-0.297,0.019500000000000017,0.9265000000000001,-0.28350000000000003
14,0.028,-0.0044999999999999485,0.9850000000000001,0.020999999999999963,0.04800000000000004,0.9844999999999999,0.013500000000000012
15,0.03,-0.004999999999999949,0.946,0.3205,-0.01699999999999996,0.9339999999999999,0.34299999999999997
16,0.032,-0.01150000000000001,0.7929999999999999,0.6365000000000001,-0.024499999999999966,0.8145,0.6000000000000001
17,0.034,-0.010000000000000009,0.5155000000000001,0.8694999999999999,-0.0009999999999999454,0.508,0.8525
18,0.036000000000000004,0.03699999999999998,0.1755,0.9695,0.04049999999999998,0.16999999999999998,0.9775
19,0.038,0.01150000000000001,-0.16799999999999998,0.9635,0.002999999999999947,-0.15949999999999998,0.9755
20,0.04,0.010499999999999954,-0.474,0.8779999999999999,-0.02350000000000002,-0.44799999999999995,0.8545
21,0.042,-0.016000000000000014,-0.6984999999999999,0.6475,0.02150000000000002,-0.732,0.6625000000000001
22,0.044,-0.013500000000000012,-0.8915,0.3965,0.02849999999999997,-0.8799999999999999,0.3965
23,0.046,-0.012999999999999956,-0.9724999999999999,0.08899999999999997,0.03550000000000003,-0.9775,0.11149999999999999
24,0.048,-0.003500000000000003,-0.948,-0.244,0.009500000000000008,-0.9524999999999999,-0.23150000000000004
25,0.05,-0.025500000000000023,-0.8140000000000001,-0.5615000000000001,0.030000000000000027,-0.8095000000000001,-0.5920000000000001
26,0.052000000000000005,-0.01150000000000001,-0.5455000000000001,-0.8194999999999999,0.003500000000000003,-0.542,-0.796
27,0.054,0.007500000000000007,-0.23150000000000004,-0.9490000000000001,-0.0020000000000000018,-0.256,-0.9464999999999999
28,0.056,-0.012499999999999956,0.08499999999999996,-0.984,0.010999999999999954,0.0605,-0.9750000000000001
29,0.058,-0.010499999999999954,0.37799999999999995,-0.9219999999999999,0.009500000000000008,0.37999999999999995,-0.907
30,0.06,-0.0044999999999999485,0.6685000000000001,-0.7170000000000001,0.028000000000000025,0.649,-0.73
31,0.062,0.034999999999999976,0.8480000000000001,-0.4725,-0.013500000000000012,0.839,-0.5109999999999999
32,0.064,-0.01649999999999996,0.9615,-0.186,-0.010999999999999954,0.96,-0.16799999999999998
33,0.066,0.014999999999999958,0.968,0.20999999999999996,-0.01699999999999996,0.972,0.18999999999999995
34,0.068,-0.010499999999999954,0.8565,0.528,-0.002999999999999947,0.8680000000000001,0.47700000000000004
35,0.07,0.02400000000000002,0.637,0.756,0.019500000000000017,0.6265000000000001,0.7625
36,0.07200000000000001,-0.008000000000000007,0.3225,0.9159999999999999,0.003500000000000003,0.3575,0.9285000000000001
37,0.074,0.01649999999999996,0.03649999999999998,0.9875,-0.008000000000000007,0.03699999999999998,0.9875
38,0.076,-0.009500000000000008,-0.28049999999999997,0.9359999999999999,-0.0009999999999999454,-0.27499999999999997,0.9359999999999999
39,0.078,-0.0044999999999999485,-0.5589999999999999,0.7875000000000001,0.006000000000000005,-0.565,0.804
40,0.08,-0.04800000000000004,-0.81,0.5645,-0.02699999999999997,-0.8029999999999999,0.5705
41,0.082,-0.03150000000000003,-0.9564999999999999,0.19199999999999995,0.027500000000000024,-0.9564999999999999,0.22300000000000003
42,0.084,-0.05600000000000005,-0.974,-0.1365,0.0009999999999999454,-0.978,-0.07299999999999995
43,0.08600000000000001,-0.009500000000000008,-0.8665,-0.46649999999999997,-0.003500000000000003,-0.8799999999999999,-0.41900000000000004
