,xval,x0,y0,z0,x1,y1,z1
0,1e-05,0.3045,-0.5075000000000001,0.752,0.1215,0.796,0.5640000000000001
1,0.002,0.17900000000000005,-0.7745,0.5195000000000001,0.10050000000000003,0.5275000000000001,0.8140000000000001
2,0.004,0.1735,-0.9079999999999999,0.2925,0.17450000000000004,0.291,0.9155
3,0.006,0.16500000000000004,-0.944,0.0044999999999999485,0.22649999999999998,0.05400000000000005,0.9535
4,0.008,0.18999999999999995,-0.9105000000000001,-0.25849999999999995,0.23300000000000004,-0.20900000000000002,0.923
5,0.01,0.16749999999999998,-0.8085,-0.4845,0.29000000000000004,-0.41700000000000004,0.8075000000000001
6,0.012,0.12250000000000005,-0.651,-0.6805000000000001,0.30000000000000004,-0.6345000000000001,0.6299999999999999
7,0.014,0.09549999999999997,-0.459,-0.8554999999999999,0.31749999999999995,-0.8069999999999999,0.449
8,0.016,0.07050000000000001,-0.191,-0.938,0.3025,-0.8979999999999999,0.19449999999999995
9,0.018000000000000002,0.04200000000000004,0.21199999999999997,-0.9404999999999999,0.248,-0.909,-0.20500000000000002
10,0.02,0.003500000000000003,0.48,-0.8514999999999999,0.19199999999999995,-0.792,-0.48750000000000004
11,0.022,-0.010000000000000009,0.692,-0.641,0.186,-0.6335,-0.6970000000000001
12,0.024,-0.07400000000000001,0.8660000000000001,-0.4275,0.16450000000000004,-0.3735,-0.8734999999999999
13,0.026000000000000002,-0.05600000000000005,0.944,-0.16250000000000003,0.123,-0.10899999999999999,-0.9550000000000001
14,0.028,-0.08650000000000002,0.9604999999999999,0.13749999999999996,0.04550000000000004,0.14549999999999996,-0.9524999999999999
15,0.03,-0.03350000000000003,0.8819999999999999,0.3845,0.018000000000000016,0.41100000000000003,-0.875
16,0.032,-0.07549999999999996,0.726,0.6459999999999999,0.0024999999999999467,0.6715,-0.6944999999999999
17,0.034,-0.02350000000000002,0.46649999999999997,0.8605,-0.04750000000000004,0.8534999999999999,-0.4355
18,0.036000000000000004,0.0024999999999999467,0.189,0.9475,-0.044999999999999984,0.964,-0.137
19,0.038,0.0044999999999999485,-0.12599999999999995,0.9650000000000001,-0.05449999999999999,0.9675,0.15850000000000003
20,0.04,0.0020000000000000018,-0.41100000000000003,0.8705,-0.034999999999999976,0.8859999999999999,0.41300000000000003
21,0.042,0.03200000000000003,-0.6385000000000001,0.7355,-0.03899999999999998,0.7330000000000001,0.6725000000000001
22,0.044,0.020000000000000018,-0.8280000000000001,0.48350000000000004,-0.04899999999999999,0.472,0.8394999999999999
23,0.046,0.03150000000000003,-0.9299999999999999,0.2515,-0.018000000000000016,0.23350000000000004,0.94
24,0.048,0.044499999999999984,-0.97,-0.04750000000000004,0.006000000000000005,-0.05049999999999999,0.9610000000000001
25,0.05,0.04299999999999998,-0.8879999999999999,-0.399,0.019500000000000017,-0.383,0.8945000000000001
26,0.052000000000000005,0.04849999999999999,-0.7395,-0.647,0.05750000000000005,-0.6435,0.7350000000000001
27,0.054,0.01649999999999996,-0.5005,-0.8460000000000001,0.05249999999999999,-0.8254999999999999,0.47900000000000004
28,0.056,0.010000000000000009,-0.21700000000000003,-0.9279999999999999,0.05950000000000005,-0.942,0.2385
29,0.058,0.012499999999999956,0.05449999999999999,-0.972,0.06499999999999995,-0.9590000000000001,-0.09050000000000002
30,0.06,-0.016000000000000014,0.336,-0.9005000000000001,0.044499999999999984,-0.895,-0.3475
31,0.062,-0.006999999999999951,0.597,-0.7529999999999999,0.066,-0.752,-0.5940000000000001
32,0.064,-0.012999999999999956,0.8180000000000001,-0.544,0.03750000000000003,-0.5315000000000001,-0.7929999999999999
33,0.066,-0.02200000000000002,0.9484999999999999,-0.238,0.020499999999999963,-0.24300000000000005,-0.9390000000000001
34,0.068,-0.05449999999999999,0.9635,0.05299999999999999,0.04099999999999998,0.08299999999999996,-0.97
