,xval,x0,y0,z0,x1,y1,z1
0,0.005318283472657043,-0.01200000000000001,0.051500000000000046,0.9455,0.030000000000000027,0.08699999999999997,0.9595
1,0.010636566945314086,-0.014499999999999957,0.056499999999999995,0.9495,0.04099999999999998,0.019500000000000017,0.9515
2,0.01595485041797113,-0.0040000000000000036,0.07600000000000001,0.9424999999999999,0.04899999999999999,0.040000000000000036,0.9470000000000001
3,0.02127313389062817,-0.04049999999999998,0.0665,0.9410000000000001,0.018000000000000016,0.061,0.9524999999999999
4,0.026591417363285214,-0.010999999999999954,0.046999999999999986,0.9424999999999999,0.020999999999999963,0.03550000000000003,0.9590000000000001
5,0.03190970083594226,0.008000000000000007,0.08650000000000002,0.942,0.03649999999999998,0.08050000000000002,0.9430000000000001
6,0.0372279843085993,-0.029500000000000026,0.059,0.9365000000000001,0.020499999999999963,0.059,0.9319999999999999
7,0.04254626778125634,0.04400000000000004,0.04350000000000004,0.942,0.04049999999999998,0.08800000000000002,0.9319999999999999
8,0.04786455125391339,0.04099999999999998,0.019500000000000017,0.9255,-0.0024999999999999467,0.022999999999999965,0.9410000000000001
9,0.05318283472657043,0.025500000000000023,0.024499999999999966,0.923,0.04099999999999998,0.044499999999999984,0.9175
10,0.05850111819922747,0.025500000000000023,0.03899999999999998,0.9239999999999999,0.010499999999999954,0.046999999999999986,0.9279999999999999
11,0.06381940167188452,0.015500000000000014,0.02200000000000002,0.9319999999999999,0.03649999999999998,0.030000000000000027,0.9375
12,0.06913768514454156,0.01849999999999996,0.028000000000000025,0.9355,0.014000000000000012,0.0605,0.9444999999999999
13,0.0744559686171986,0.049500000000000044,0.03249999999999997,0.9430000000000001,0.03049999999999997,0.04150000000000004,0.9595
14,0.07977425208985564,-0.0020000000000000018,0.03750000000000003,0.9510000000000001,0.02200000000000002,0.04550000000000004,0.948
15,0.08509253556251269,-0.020000000000000018,0.03200000000000003,0.9575,0.04299999999999998,0.05049999999999999,0.954
16,0.09041081903516973,0.003500000000000003,0.034499999999999975,0.9575,0.03699999999999998,0.05750000000000005,0.9530000000000001
17,0.09572910250782678,-0.0020000000000000018,0.030999999999999972,0.9635,0.013500000000000012,0.02350000000000002,0.9570000000000001
18,0.10104738598048381,0.014499999999999957,0.03049999999999997,0.9635,0.029500000000000026,0.03049999999999997,0.9630000000000001
19,0.10636566945314085,0.0015000000000000013,0.03200000000000003,0.9664999999999999,0.016000000000000014,0.03649999999999998,0.9644999999999999
20,0.1116839529257979,0.010499999999999954,0.03550000000000003,0.964,-0.013500000000000012,0.03400000000000003,0.9650000000000001
21,0.11700223639845495,0.018000000000000016,0.04899999999999999,0.9695,0.006000000000000005,0.059,0.9695
22,0.12232051987111199,0.062000000000000055,0.06949999999999995,0.9590000000000001,-0.04150000000000004,0.03049999999999997,0.958
23,0.12763880334376904,0.06499999999999995,0.03249999999999997,0.968,-0.051500000000000046,0.04899999999999999,0.956
